SpanishData|BullyingLabel
parte haus gagá zona haría me gusta gagá puta|0.0
describir uno palabra pequeño monstruo haría música|0.0
te quiero babey aww|0.0
ily u2665 soy gon n / a pedir aleatorio preguntas advertencia mayo pequeño inapropiado xd pedir u2665|0.0
soy espalda 33|0.0
soy gon n / a vamos brooks sostener enfermo enviar tu enlace pags|0.0
soy narración no me gusta|0.0
soy de verdad de verdad lo siento combate persona poner he cambiado contraseña cuenta hipocresía decir cualquier cosa lo siento arrojar xx okay|0.0
soy pensando bueno pregunta sostener segundo. bahaha|0.0
grave corazón literalmente detenido sierra tuiteó yo.. whatya aww chillin hbu|0.0
indiana unido estados norte america lmfao apuesta podría texto soy bueno cosas de verdad querer 3188060488|0.0
nadie amor deseo c|0.0
onetrubelieber me gusta tu gf pensar|0.0
sexo bueno pensar|0.0
|0.0
me gusta mi espacio algo pags pedir responder jajaja|0.0
favorito palabra quot relajarse quot jajaja jk jajaja tal vez xd|0.0
no trabajo mensaje de texto de verdad golpes umm sí soo pensar código alguna cosa|0.0
necesitar personas jajaja vamos|1.0
he tiene dinero x jajaja páginas pálido n / a|1.0
jajajaja niu00f1itooooooooooooo salio alborotadito yo por what|0.0
jajajajaja ud es colombiano gringo ojala gringo xd|0.0
celoso ver doble biebs pags ahahahaha tal vez jajaja|0.0
ropa interior porque hace calor what si xd caliente|0.0
dama gagá justin bieber eminem rock cortejar aleatoriedad rocas diciendo rock paramore rocas|0.0
dama gagá paramore justin bieber beyoncé eminem ujier shet 33333333 awwwwwwwwwwwwwwwwwwww siaaah dddddddddddddddddddddddddddddddddd amor jajaja|0.0
dama gagá paramore 3) california escoger|0.0
lmaaaaaaao chelle si soy gooooood chelle bonita reloj pieles xd sip caliente cuerpo|0.0
lo what mar esta bien xd|0.0
ubicación conejo agujero haus gagá planeta feroz enojado mundo atrapado malo romance pags lmfao|0.0
jajaja estupendo gracias además aburrido -_- páginas querer labio perforación|0.0
jajaja buen punto xd xddd casi nadie tiene primavera entonces xd|0.0
jajaja querer saber quien preguntando bloquear quot pedir anónimamente quot opcional ^^ hola lmao pero quiero what que hacer el mundo pregunte xd|0.0
jajaja tal vez.. no sé.. no pedir preguntas no saber responder lmao .. bueno cosa malo cosa lmfao pensar|0.0
jajaja xd dejar decir he tiene oscuro cabello grande tetas jajaja &#39;metro todavía pensando jajaja|0.0
maurice real nombre quot mauricio quot llamada maurice|0.0
maurice ily u2665 pierda kelly garcia kltz aww ilytoou2665|0.0
maurice ily amigo 3 iu2665u2|0.0
maurice pierda amor mucho u2665 kelly garcia kltz aww pierda tu amas u2665 msn|0.0
mauriciooo detener pervertido bebé molesto culo si|1.0
mauroooooo amor yoooou jajaja marii ily|0.0
mauroooooo amor yoooou ily 33|0.0
tal vez eso es si omgash travieso travieso boooooy de todos modos 3 &#39;metro aburrido|1.0
dejas verte desnudo yaa en la camara jajaja jajaja pags ya te dije what quot el what demuestra hambre ven quot xd|0.0
toooooooo me gusta de verdad aburrido -.- jaja.im acecho acampar rock eso es aburrido xd bahhaahah|0.0
mmkay páginas 33|0.0
monstruo patas quot quot quot quot quot quot si|0.0
msn xd maurice_gaga28 hotmail.com|0.0
muh muh muh maurice muh muh muh monstruo xd xdd tnx páginas pedir &#39;metro aburrido pags|0.0
cumpleaños diciembre 23ro bien dd|0.0
cumpleaños diciembre 7mo cuando es mía diciembre 23ro|0.0
gorjeo hmmm saber nop pags|0.0
bonito|0.0
bonito|0.0
soy grave no me gusta no hablar tu ignorar|1.0
soy beldad amigo ella es curioso no querer pedir bonito|0.0
me gusta movido no sé|0.0
problema|0.0
puedo hablar espanol enseñar pags dar msn xd|0.0
no jajaja|0.0
tonto ganso ryan__tierney hablando zingled hoy jajaja|0.0
no msn maurice_gaga28 hotmail.com añadir|0.0
molesto intrucinve buut siempre pensamiento intentó matar si saber no pags|1.0
nada r hbu nada &#39;metro aburrido pedir pedir|0.0
oh tatuajes gon n / a obtener uno haría uno haría náutico estrella balack gris espalda pags|0.0
oh me gusta pato si páginas|0.0
oh lo siento wasnu00b4t registrado pags probablemente donu00b4t saber de todas formas iu00b4m siguiendo gorjeo. &#39;re lindo|0.0
oh jajaja páginas|0.0
oh okay kindda frio tnx|0.0
oh bueno|0.0
ohh lady gaga jajaja|0.0
ohh más tarde tu pálido n / a tinychat porque soy dejando pronto vamos show ven tu pálido n / a &#39;metro feo jajaja|1.0
ohhhhh bebé mucho tendido cama tu ven laico wats tu &#39;metro vamos|1.0
okay increíble jajaja vamos contar saber a.m. aidaaaaaan -.- bahaha|0.0
okay favorito película mucho pags pensar caso 39 pags|0.0
okay obtener dejar pensar adivinar giro tal vez hora poner coño ya lado quemaduras decir soy malo probly correcto si &#39;metro correcto|0.0
okay. lmao pags|0.0
bueno bueno r uhhh me gusta muchachas si|1.0
bueno me gusta ligar todos gorjeo algunas veces &#39;re alguna cosa especial|0.0
bueno por supuesto enfermo obtener primero vuelo fuera jajaja|0.0
bueno wat tu me gusta mejor chocolate vainilla vainilla|0.0
bueno favorito beber cocau00b7cola páginas|0.0
bueno pensar genital verrugas quot eww quot lmfao|0.0
bueno mauricio jajaja quot maurice williams quot jajaja|0.0
bueno me gusta comer mañana pálido n / a comer|0.0
okie dokie|0.0
okiiiiiiiiiii rumia dm tu insted spamin tu looool de todos modos rumia tu pedir preguntas por favor 3 okay|0.0
dios mio bebé tu feo 3|0.0
dios mio tu feo aww u2665|0.0
oooooh jeje tu 1 no|0.0
ooooop figurado wowowowowowowowowowowowowoowowowoowowoowow jajajaja|0.0
osea what si xd|0.0
ceja cualquier cosa más peirced perforado labio ayer querer piercings pags|0.0
paraca poder ser feliz what se necesita paraca yo poder ser feliz ummm amor dios dinero salud fama amigos delaware verdad sexo estudio trabajo eso es solo lo principal|0.0
paramore paramore paramore paramore paramore * - *|0.0
platónico amor pensar|0.0
complaciente tu venir enfermo obtener personas okay|0.0
por hablas siempre en ingles te gusta el espau00f1ol porque quiero aprender ingles xd gusta mas pags|0.0
porke te gusta dama gagá vv porque canta bien hace escandalos sexuales xd es creativa muy trabajadora|0.0
ppppppppppppppppppppppor favor teeeeeeeeeeeeeeeeeeeell meeeeeeeeeeeeeee noooooooooooooooooooooooooooooooooooooooooooooooooooooooo|0.0
pshhh jajaja|0.0
pssshhh si correcto amor strippers me gusta sexo xd 3 xdd amor|0.0
qe es lo qe mas te gusta hacer u00bf escuchar musica conocer personas besar contendiente helado salir respondedor preguntas calientes xdd|0.0
what harias si tu familia sotavento tus tweets mi familia .. toda pd les diria what es mi vida como escuchan busco otras formas delaware manifestarme pags|0.0
what piensa en este momento en what necesito comprar mas joyas paraca mi ceja|0.0
r tu gay|1.0
responde cn la vrd .. eres virgen si -.- ven aqui te digo jajaja|0.0
rofl xd r dejar chupar deseo|1.0
salvaje romantico paraca que hacer heno tiempo pags|0.0
xd gorjeo|0.0
decir quot soy pequeño monstruo quot español soja naciones unidas pequeu00f1o monstruo pags|0.0
decir alguna cosa español te amo|0.0
apesta vamos mierda xd páginas cuidado jajaja|1.0
shh secreto lmfao jkjk soy me gusta de verdad hiper de verdad cansado un poco extraño jajaja aww querer quot dulce sueños quot saber media|0.0
si kesha pide k hagan naciones unidas vídeo porno k le dirias si estafa cualquier celebridad xd|1.0
si dama gagá viene te dado quot quieres tener sexo conmigo quot what haces obviamente le digo what si|0.0
si podría hacer realidad naciones unidas deseo cual seria fama felicidad|0.0
si tubieras k juerga tu cuerpo lo harias estafa quien una celebridad pags|0.0
describir gracioso amor música amor saber nuevo personas amor facebook msn gorjeo primavera jajaja|0.0
yendo contar cuidado tal vez &#39;re diciendo|1.0
me gusta|0.0
tu tu primero beso si pags|0.0
decir .. niña vivió en ninguna parte cerca el uno al otro haría dar número pedir número pags|0.0
tu tiene aficiones si comer hielo crema gorjeo facebook msn skype escucha música dd|0.0
yendo contar no|0.0
me gusta su. contar|0.0
eres yendo contar|0.0
alguien golpes ventana 02 a.m querer california decir xd secreto|0.0
soo umm mañana 7 7 reloj jaja jk 33 7 7 nah hipocresía.. 10 p.m. correcto|0.0
soo tu .yo .mi cama|1.0
taaaan maurice auge auge humilde morada tu casa cama|1.0
lo siento show foto todavía jajaja relajarse pags|0.0
hablar español sexy hijo de puta jajaja what te digo|1.0
por supuesto cierto jajaja que es número pálido n / a obtener computadora hecho hablando soo sí.. saber texto países|0.0
sureeeeeeee looool|0.0
sureeeeeeeee ven = p obtener listo ahahha jk pags &#39;metro siempre listo|1.0
dulce ganar lmao jajaja|0.0
hablando beldad.. escuchando http //www.youtube.com/watch v = koid78l-0py amperio playnext = 1 amperio videos = on_bjffcubu bueno canción bonito|0.0
te gusta alguien sorbo pags|0.0
te gusta el sexo quien pags|0.0
equipo eduardo equipo jacob no pags|0.0
texto número 12195614961 okay|0.0
persona obviamente paparazzichina jajajaja|0.0
día dijo amigo fantasías tu tinychat realmente no consiguiendo espalda diciendo chico adán por favor hablar significaba broma lo siento. me gusta chistes|0.0
trabajo contar me gusta niños porque medio oportunidad lindo cara me gusta &#39;re correcto xp|1.0
tienes hambre what quieres contendiente acabe delaware contendiente pero entusiasmo la comida la hice yo estoy solo por 3 dias|0.0
gorjeo facebook gorjeo|0.0
tu podría respondido tu soltero|1.0
tu saber amor dama gagá 4 4 eva nunca cambio incluso ke decir ah haría segundo uno xdddd 3 amor ya monstruo xdd okay saber amor yah|0.0
tu todavía podría respondido tomar quot no hay un solo botón pero quiere coquetear con usted ttellmygirlfriend quot responder correcto jajaja pags tal vez|0.0
tu tinychat más temprano bonito &#39;metro siempre aleatorio pequeños chats|0.0
tu feo bebé.. tu lindo u2665 u2665 &#39;re lindo|0.0
u00bfcual es la cosa mas divertida what hecho en las vacaciones tengo vacaciones|0.0
u2665u2665u2665 hottie sexyu2665|0.0
eh no sé pedir *pánico* maullar lmfao|0.0
uhhh contento pensar|0.0
um oh aleatorio mascotas soy gato si perro molesto pags|0.0
ummm favorito banda mira espalda suelo pags paramore|0.0
tu chica gracias|0.0
tu significaba demasiado answerrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrr decir por favor bien persona tu me gusta gorjeo preguntó tu tu gustó haría tu contar|1.0
uuuuuh huhhhhhh nosotros somos tu en vivo jajajaja 3 colombia|0.0
virgen adivinar ll contar pags|1.0
pálido n / a ven brasil hacer obtener loco hombre hurra california espere|0.0
wassup consiguiendo listo hbu|0.0
wat smexy media google|0.0
wat r tu tuiteando facebook msn skype mensajes de texto escuchando música pags|0.0
wats tu fav 3 cantantes gagá bieber hayley williams u2665|0.0
wats tu fav color negro|0.0
wats tu fav comida pizza pags|0.0
wats tu fav justin bieber música vídeo ollg|0.0
bien apesta oye me gusta erica itsericababes tal vez|0.0
bien tu asqueroso adivinar|1.0
wen tu obtener gorjeo noviembre 2009|0.0
weres colombia wot país lo siento soy malo georgrafía pags sur america|0.0
gettin listo gimnasio pags|0.0
vistiendo ropa interior xd|0.0
color obtener tirantes colores blanco negro púrpura|0.0
me gusta novias mira me gusta me gusta muchachas pags jajaja|0.0
mira niña jajajajaja me gusta gracioso muchachas pags|0.0
pensar|0.0
pensar biebersbaby_xx gorjeo amor 33|0.0
pensar ver tuiteó sonrisa sierra responder|0.0
pálido n / a crecer no sé pags me gusta banda páginas|0.0
plátano recordar fruta xd|1.0
lmao medio buscar quot lmao quot google|0.0
what te digo media querer decir jajaja|0.0
puntos saber lik tal vez honestamente pensar contar me gusta aunque. elección|1.0
favorito justin bieber canción al agua pags|0.0
precioso sueño sostener en vivo la trabajo modelo|0.0
un poco niña me gusta gracioso muchachas gustos música pags|0.0
hacer sonrisa suspiro risa llorar gorjeo|0.0
hace sile suspiro risa llorar gorjeo|0.0
hace sonrisa suspiro risa llorar gorjeo|0.0
haría tu morir bff|0.0
profesion querer vamos modelo actor jugar alguna cosa banda me gusta csi chicos|0.0
cualidades tu mira frend falso|0.0
orgulloso menos orgulloso hecho vida salvar perro labio perforación monstruo belieber parawhore|0.0
hora 3:55 am|0.0
vueltas beso cuello pags|0.0
mayor cosa haría siempre deseo vida mierda dama gagá hayley williams tiempo jk haría me gusta canta canción con gagá yelyah|1.0
haría perfecto regalo http //1.bp.blogspot.com/_netkxciksji/sp_negf_csi/aaaaaaaaab0/zpg93avc-ok/s264/lady+gaga+gift.jpeg|0.0
haría decir sorprendente giro giro tomado vida vida aburrido pensar piercings|0.0
pierda sip|0.0
favorito canción paramore cuidadoso / theonlyexception / turnitoff gagá badromance / pokerface / sin palabras bieber eso debería ser / al agua lo siento california escoger|0.0
que es depender pensar lejos ins&#39;t gon n / a trabajo|0.0
que es personas nombre|0.0
que es el más joven más antiguo youd siempre fecha recuerda pags|1.0
que es lo siento golpear pío límite|0.0
que es religión religión dios pags|0.0
consiguiendo espalda gorjeo nunca|0.0
bday diciembre 23 1995|0.0
último hora tu masturbación pags largo hora|1.0
solo nada uno alrededor primero cosa proviene mente escucha música u266a|0.0
jajaja dar incorrecto primavera páginas|0.0
en vivo en vivo colombia|0.0
querer 5 5 años hora la|0.0
haría me gusta en vivo la nueva york vegas parís londres australia toronto|0.0
celebridad aplasta hayley williams * - * * - * * - * u2665 u2665 u2665 amor hayley * - * * - * * - * ahahha hacer hiper pags|0.0
da infierno beldad media ella es amigo no incluso beldad estremecimiento beldad jajaja|1.0
tu me gusta gorjeo nadie smexy realmente sexy = d smexy|0.0
tu me gusta|0.0
me gusta gorjeo pags lady gaga lmaoo|0.0
odiando f * ck siguiente semana los que odian hacer sensación importante vida cuidado vida|1.0
mejor cantante tu gagá hayley williams xd|0.0
wud tu recoger ujier jason derulo umm no sé pensar ujier|0.0
más lindo niña gorjeo gagá yelyah * - *|0.0
whoooo haría hatee señor sureee no aww nunca saber 3|0.0
cuyo tu gorjeo persona especial wots comenzando gorjeo nombre bahahahaha|0.0
wht yuu aviso primer niña labios u2661|0.0
personas preguntando eres gay xd no sé pensar amor gagá xd|0.0
lindo bonito aww no sé 33|0.0
sonriente|0.0
rotura último novia jugando = /|0.0
personas comer desierto último mejor maldito parte comida|0.0
tu me gusta justin bieber me gusta jb canciones|0.0
tu pensar tu feo no sé|0.0
pensar tom crucero siguiendo siguiendo pags ff mira http //twitter.com/followers página = 1321183660599798844|0.0
saber lmao pags|0.0
querer|0.0
puntos no sé|0.0
baile oscuro mientras que malo romance pensar páginas ll gagá xd|0.0
wnt bff me gusta saber nuevo personas jajaja|0.0
haría amor cama mexicanos bueno cama bahaha|0.0
haría tu giro gay vida nunca saber u266a|0.0
haría colorante cabello rojo pagar pags|0.0
haría siempre ven reunirse querido fecha dinero c|0.0
haría siempre fecha ven casa si|0.0
haría siempre fecha onetrubelieber en vivo lejos|0.0
haría siempre contar me gusta|0.0
haría mierda dama gagá pags|0.0
haría mierda dama gagá obviamente xd|1.0
haría vamos niña gorjeo tal vez gagá jk|0.0
haría beso yeahu2665 *beso*|0.0
haría dejar dama gagá mierda jajaja xddddd wtf|1.0
haría más bien saltar basura fulll barro globos oculares basura completo muerto cuerpos jajaja pensar primero uno jajaja|0.0
haría yu cosas dama gagá si u2665|0.0
haría yuu mierda si|0.0
haría yuu mierda sip correcto|0.0
wtf tu pensar 50 año antiguo tipo gracias pffttt lmfao pags bahahahah jk ily|0.0
www.youtube.com/missmcj222 vamos u2665|0.0
xoxoxoxoxoxoxoxoxoxoxoxoxoxoxoxoxoxoxoxoxoxoxoxoxr xoxoxoxoxoxoxoxoxoxoxoxoxoxoxoxoxoxor 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3r r amor r amor u2665|0.0
te interesa alguien en el momento xd soja curiosita ^^ jaja sisis tanto como|0.0
hurra 3 seducido paramore amor aww paramore obsesión|0.0
hurra trabajó|0.0
sí escucha canción sip|0.0
sí umm tipo eres volviendo loco caliente lmfao|0.0
siaaaaah soy multa gracias pags teeheehee.|0.0
si lo siento extraño estado animico = p oooh bio dice amor sucio preguntas hmmm okay heres uno siempre follada chico|1.0
si mie sooooooooooooooooooooooooooooooooooooo mucho laico tu obtener wat soy diciendo tu pálido n / a aunque porque confiar wod hora tu vida bahaha|0.0
si acecho jajaja|0.0
yeh por qué siguiendo lujoso alguna cosa jajaja jaja no sé spencerpratt heidimontag marccolombo armas preciosas siguiendo|0.0
si sexy gracias|0.0
si cierto jajaja jaja contar|0.0
feo estupendo persona lindo awwu2665|0.0
hermoso plaga pags aww 33 ily|1.0
excepción soy aleatorio jajaja 33|0.0
segundo chico llamada ricura hoy jajaja primero justin bieber|1.0
virgen correcto jajaja pags|1.0
sensación amor alguien dicho excepción excepción jajajaja &#39;re primero dicho pags|1.0
saber haría me gusta peludo culo lamió apuesta incluso tiene difícil leyendo peludo saber peludo mamá coño vamos lamer|1.0
amor dirrrrrrty preguntas dice tu bio bien sexaaaay &#39;metro solo casa 3 dias pálido n / a ven|1.0
hablar español si soja delaware colombia xd aprendi ingles en gorjeo|0.0
